Symbol	LogFC	Type
ENST00000568864	-2.145966855	Transcript
ENST00000521946	-2.144905927	Transcript
ENST00000311303	-2.140398821	Transcript
ENST00000408995	-2.139838289	Transcript
ENST00000420857	-2.134376799	Transcript
ENST00000436661	-2.112320878	Transcript
ENST00000660013	-2.108580386	Transcript
ENST00000573004	-2.101451939	Transcript
ENST00000465523	-2.099684749	Transcript
ENST00000377890	-2.098023711	Transcript
ENST00000417718	-2.095105672	Transcript
ENST00000257189	-2.094966785	Transcript
ENST00000519548	-2.087972911	Transcript
ENST00000484436	-2.083850468	Transcript
ENST00000513656	-2.052662434	Transcript
ENST00000439021	-2.050688256	Transcript
ENST00000538724	-2.045750763	Transcript
ENST00000422177	-2.031446365	Transcript
ENST00000496090	-2.031220706	Transcript
ENST00000276571	-2.030444195	Transcript
ENST00000219343	-2.021663573	Transcript
ENST00000420646	-2.019178726	Transcript
ENST00000486886	-2.010113508	Transcript
ENST00000580050	-2.009587797	Transcript
ENST00000634375	-1.995541803	Transcript
ENST00000640688	-1.988854442	Transcript
ENST00000522433	-1.987803884	Transcript
ENST00000530071	-1.987148769	Transcript
ENST00000509338	-1.985598124	Transcript
ENST00000473814	-1.970030248	Transcript
ENST00000615680	-1.966614525	Transcript
ENST00000637239	-1.959405713	Transcript
ENST00000515602	-1.954873738	Transcript
ENST00000443497	-1.949403641	Transcript
ENST00000442614	-1.944485967	Transcript
ENST00000659795	-1.943167847	Transcript
ENST00000531143	-1.932311394	Transcript
ENST00000440225	-1.919669506	Transcript
ENST00000353284	-1.91678885	Transcript
ENST00000398707	-1.912514289	Transcript
ENST00000487331	-1.909177528	Transcript
ENST00000394310	-1.907661966	Transcript
ENST00000433297	-1.901518273	Transcript
ENST00000549540	-1.899100398	Transcript
ENST00000409720	-1.898580844	Transcript
ENST00000594424	-1.897575782	Transcript
ENST00000530907	-1.8959703	Transcript
ENST00000550160	-1.89192674	Transcript
ENST00000409133	-1.886360439	Transcript
ENST00000443800	-1.881942491	Transcript
ENST00000569598	-1.87973831	Transcript
ENST00000652891	-1.874067512	Transcript
ENST00000377534	-1.870702987	Transcript
ENST00000395981	-1.869184222	Transcript
ENST00000460741	-1.856384916	Transcript
ENST00000473098	-1.854755	Transcript
ENST00000492914	-1.851491397	Transcript
ENST00000544001	-1.851087827	Transcript
ENST00000519190	-1.8497698	Transcript
ENST00000568196	-1.849697718	Transcript
ENST00000371838	-1.847909601	Transcript
ENST00000346342	-1.843564778	Transcript
ENST00000409181	-1.842981516	Transcript
ENST00000372674	-1.842876402	Transcript
ENST00000357308	-1.842860266	Transcript
ENST00000543874	-1.831996524	Transcript
ENST00000540079	-1.829235687	Transcript
ENST00000556076	-1.827059544	Transcript
ENST00000654318	-1.825703631	Transcript
ENST00000591492	-1.811885919	Transcript
ENST00000602265	-1.80599235	Transcript
ENST00000644859	-1.80561075	Transcript
ENST00000481821	-1.80417371	Transcript
ENST00000581602	-1.789855177	Transcript
ENST00000639495	-1.787599231	Transcript
ENST00000372488	-1.787164192	Transcript
ENST00000537658	-1.786836372	Transcript
ENST00000339063	-1.785765216	Transcript
ENST00000587232	-1.784400739	Transcript
ENST00000342316	-1.784323003	Transcript
ENST00000517447	-1.784272262	Transcript
ENST00000469377	-1.782013242	Transcript
ENST00000545043	-1.778675641	Transcript
ENST00000524413	-1.772835393	Transcript
ENST00000382772	-1.772444391	Transcript
ENST00000484082	-1.771111708	Transcript
ENST00000477092	-1.767274749	Transcript
ENST00000462436	-1.761141675	Transcript
ENST00000532255	-1.757499627	Transcript
ENST00000578339	-1.755927681	Transcript
ENST00000287641	-1.750114386	Transcript
ENST00000643021	-1.742842737	Transcript
ENST00000450796	-1.742289996	Transcript
ENST00000398258	-1.741769982	Transcript
ENST00000479436	-1.738977122	Transcript
ENST00000620233	-1.736871876	Transcript
ENST00000262444	-1.736310199	Transcript
ENST00000430479	-1.732598766	Transcript
ENST00000569495	-1.730062899	Transcript
ENST00000575374	-1.729821962	Transcript
ENST00000649427	-1.727487796	Transcript
ENST00000413382	-1.726875734	Transcript
ENST00000473362	-1.724311077	Transcript
ENST00000457153	-1.72196898	Transcript
ENST00000295902	-1.721803019	Transcript
ENST00000495288	-1.721241424	Transcript
ENST00000413908	-1.719785269	Transcript
ENST00000588311	-1.716721604	Transcript
ENST00000519130	-1.714582233	Transcript
ENST00000619730	-1.705434226	Transcript
ENST00000503429	-1.700256418	Transcript
ENST00000421420	-1.698891324	Transcript
ENST00000242480	-1.696192312	Transcript
ENST00000433024	-1.69564875	Transcript
ENST00000440928	-1.694919729	Transcript
ENST00000275988	-1.693168912	Transcript
ENST00000394156	-1.693006	Transcript
ENST00000453873	-1.69232529	Transcript
ENST00000585265	-1.690861282	Transcript
ENST00000490352	-1.689423215	Transcript
ENST00000423602	-1.689190604	Transcript
ENST00000393545	-1.687819288	Transcript
ENST00000381000	-1.6847086	Transcript
ENST00000559158	-1.684261981	Transcript
ENST00000392323	-1.677122677	Transcript
ENST00000402384	-1.674735117	Transcript
ENST00000446538	-1.674587419	Transcript
ENST00000421589	-1.664279099	Transcript
ENST00000645234	-1.664165766	Transcript
ENST00000517625	-1.662151974	Transcript
ENST00000272067	-1.662135562	Transcript
ENST00000537986	-1.65904581	Transcript
ENST00000649451	-1.658473051	Transcript
ENST00000498905	-1.657190684	Transcript
ENST00000453017	-1.656625571	Transcript
ENST00000537702	-1.654869264	Transcript
ENST00000654988	-1.653854487	Transcript
ENST00000485908	-1.652358558	Transcript
ENST00000529581	-1.650885487	Transcript
ENST00000546631	-1.649898141	Transcript
ENST00000371755	-1.648038008	Transcript
ENST00000503731	-1.645099677	Transcript
ENST00000428668	-1.645089008	Transcript
ENST00000457155	-1.644147009	Transcript
ENST00000528798	-1.637208924	Transcript
ENST00000544886	-1.636534063	Transcript
ENST00000522978	-1.635594033	Transcript
ENST00000671556	-1.635548851	Transcript
ENST00000507691	-1.635521856	Transcript
ENST00000433402	-1.634818697	Transcript
ENST00000674133	-1.634534685	Transcript
ENST00000330276	-1.631151453	Transcript
ENST00000614600	-1.630637901	Transcript
ENST00000651717	-1.629965018	Transcript
ENST00000481502	-1.624609597	Transcript
ENST00000391623	-1.624314606	Transcript
ENST00000507176	-1.624282484	Transcript
ENST00000367012	-1.622068153	Transcript
ENST00000479461	-1.621835736	Transcript
ENST00000488775	-1.616139141	Transcript
ENST00000603821	-1.615589505	Transcript
ENST00000283256	-1.615349555	Transcript
ENST00000644736	-1.612020621	Transcript
ENST00000497622	-1.61143459	Transcript
ENST00000611607	-1.611168518	Transcript
ENST00000395957	-1.610972121	Transcript
ENST00000338566	-1.610250787	Transcript
ENST00000403231	-1.608995747	Transcript
ENST00000524214	-1.608990708	Transcript
ENST00000531057	-1.60759897	Transcript
ENST00000443607	-1.60547806	Transcript
ENST00000509028	-1.604287757	Transcript
ENST00000431327	-1.601578498	Transcript
ENST00000430412	-1.596533769	Transcript
ENST00000484812	-1.59642772	Transcript
ENST00000393832	-1.59540367	Transcript
ENST00000367041	-1.592595246	Transcript
ENST00000418381	-1.592458765	Transcript
ENST00000491735	-1.590580479	Transcript
ENST00000392640	-1.589163817	Transcript
ENST00000529313	-1.586530679	Transcript
ENST00000570565	-1.585095545	Transcript
ENST00000319273	-1.582917433	Transcript
ENST00000446571	-1.575667328	Transcript
ENST00000542093	-1.573283812	Transcript
ENST00000548315	-1.571794656	Transcript
ENST00000517349	-1.569918779	Transcript
ENST00000313548	-1.569459841	Transcript
ENST00000331268	-1.569198464	Transcript
ENST00000392232	-1.568356111	Transcript
ENST00000505478	-1.566727336	Transcript
ENST00000522532	-1.566459645	Transcript
ENST00000535690	-1.561892628	Transcript
ENST00000549379	-1.560354833	Transcript
ENST00000295720	-1.557185571	Transcript
ENST00000637309	-1.554354557	Transcript
ENST00000333190	-1.554222	Transcript
ENST00000394609	-1.553971891	Transcript
ENST00000635550	-1.553546053	Transcript
ENST00000647008	-1.552084607	Transcript
ENST00000449187	-1.551170206	Transcript
ENST00000549992	-1.542864538	Transcript
ENST00000530902	-1.537651084	Transcript
ENST00000428963	-1.536494073	Transcript
ENST00000518931	-1.535000086	Transcript
ENST00000498558	-1.533209063	Transcript
ENST00000413034	-1.532087468	Transcript
ENST00000562411	-1.530681143	Transcript
ENST00000592051	-1.529453395	Transcript
ENST00000406106	-1.528963397	Transcript
ENST00000498169	-1.528215429	Transcript
ENST00000438393	-1.527148701	Transcript
ENST00000495315	-1.526448561	Transcript
ENST00000336483	-1.522202657	Transcript
ENST00000551310	-1.520795341	Transcript
ENST00000537619	-1.520044503	Transcript
ENST00000557807	-1.519729525	Transcript
ENST00000359188	-1.519447473	Transcript
ENST00000451678	-1.519086947	Transcript
ENST00000457525	-1.517723709	Transcript
ENST00000372088	-1.514772699	Transcript
ENST00000506404	-1.513484142	Transcript
ENST00000342032	-1.512019727	Transcript
ENST00000630721	-1.511944739	Transcript
ENST00000620595	-1.511511514	Transcript
ENST00000265073	-1.510830247	Transcript
ENST00000443556	-1.510247758	Transcript
ENST00000505045	-1.508060805	Transcript
ENST00000508626	-1.506611932	Transcript
ENST00000599685	-1.505969789	Transcript
ENST00000249750	-1.505817377	Transcript
ENST00000614872	-1.504918819	Transcript
ENST00000486764	-1.504693539	Transcript
ENST00000507534	-1.504144974	Transcript
ENST00000433112	-1.501310715	Transcript
ENST00000274341	-1.500007235	Transcript
ENST00000369883	-1.499983155	Transcript
ENST00000586119	-1.499774445	Transcript
ENST00000472052	-1.499045712	Transcript
ENST00000577554	-1.497364617	Transcript
ENST00000604011	-1.496807709	Transcript
ENST00000304523	-1.496197453	Transcript
ENST00000602858	-1.496034027	Transcript
ENST00000309964	-1.495696033	Transcript
ENST00000461255	-1.493747502	Transcript
ENST00000606893	-1.492937993	Transcript
ENST00000527809	-1.490794112	Transcript
ENST00000613795	-1.488428348	Transcript
ENST00000585871	-1.487588926	Transcript
ENST00000443333	-1.486704038	Transcript
ENST00000346867	-1.486037518	Transcript
ENST00000446702	-1.482813366	Transcript
ENST00000449194	-1.480253571	Transcript
ENST00000665653	-1.479470833	Transcript
ENST00000636350	-1.479421708	Transcript
ENST00000553907	-1.478117518	Transcript
ENST00000542926	-1.477868099	Transcript
ENST00000352327	-1.477700686	Transcript
ENST00000471115	-1.476530067	Transcript
ENST00000651761	-1.474305195	Transcript
ENST00000378990	-1.474128695	Transcript
ENST00000564249	-1.472984253	Transcript
ENST00000539663	-1.472052015	Transcript
ENST00000311106	-1.470936777	Transcript
ENST00000417602	-1.470722095	Transcript
ENST00000254976	-1.470341563	Transcript
ENST00000542664	-1.468806398	Transcript
ENST00000645832	-1.468780375	Transcript
ENST00000651246	-1.468206043	Transcript
ENST00000361511	-1.466315705	Transcript
ENST00000469904	-1.466106989	Transcript
ENST00000392193	-1.465851849	Transcript
ENST00000673410	-1.465308065	Transcript
ENST00000319073	-1.464441014	Transcript
ENST00000439528	-1.463254526	Transcript
ENST00000518065	-1.462916191	Transcript
ENST00000619420	-1.462528578	Transcript
ENST00000392757	-1.4624402	Transcript
ENST00000420625	-1.462107129	Transcript
ENST00000668217	-1.460880006	Transcript
ENST00000393360	-1.460516528	Transcript
ENST00000380110	-1.460063344	Transcript
ENST00000465712	-1.459979461	Transcript
ENST00000256509	-1.458898361	Transcript
ENST00000309579	-1.458738428	Transcript
ENST00000316149	-1.456584439	Transcript
ENST00000439957	-1.455907421	Transcript
ENST00000394049	-1.454824917	Transcript
ENST00000382622	-1.454662593	Transcript
ENST00000381007	-1.454431971	Transcript
ENST00000333643	-1.453046219	Transcript
ENST00000265191	-1.449923746	Transcript
ENST00000617005	-1.448922124	Transcript
ENST00000378586	-1.448470328	Transcript
ENST00000370680	-1.447575905	Transcript
ENST00000595550	-1.44730121	Transcript
ENST00000367048	-1.447184006	Transcript
ENST00000524871	-1.44475017	Transcript
ENST00000570401	-1.444602217	Transcript
ENST00000305409	-1.443872413	Transcript
ENST00000394718	-1.443299913	Transcript
ENST00000548267	-1.442751954	Transcript
ENST00000526923	-1.441349645	Transcript
ENST00000330735	-1.439883785	Transcript
ENST00000548671	-1.438497558	Transcript
ENST00000542579	-1.4352077	Transcript
ENST00000585497	-1.435038826	Transcript
ENST00000394052	-1.434706431	Transcript
ENST00000255759	-1.43267961	Transcript
ENST00000244766	-1.431836351	Transcript
ENST00000651402	-1.431547079	Transcript
ENST00000552342	-1.431342979	Transcript
ENST00000329798	-1.428374709	Transcript
ENST00000646931	-1.425471996	Transcript
ENST00000400147	-1.423387521	Transcript
ENST00000522695	-1.422381445	Transcript
ENST00000506551	-1.421353112	Transcript
ENST00000378578	-1.420748428	Transcript
ENST00000371466	-1.42065622	Transcript
ENST00000414691	-1.417777995	Transcript
ENST00000310974	-1.417163319	Transcript
ENST00000369750	-1.416795081	Transcript
ENST00000474535	-1.41292097	Transcript
ENST00000467691	-1.411748196	Transcript
ENST00000361828	-1.407936835	Transcript
ENST00000496819	-1.407447771	Transcript
ENST00000604624	-1.407221501	Transcript
ENST00000448823	-1.407018071	Transcript
ENST00000517764	-1.404938437	Transcript
ENST00000495775	-1.4044059	Transcript
ENST00000337514	-1.402266617	Transcript
ENST00000489081	-1.401270965	Transcript
ENST00000280362	-1.400541093	Transcript
ENST00000465851	-1.400089918	Transcript
ENST00000255224	-1.399411535	Transcript
ENST00000367244	-1.396544532	Transcript
ENST00000586009	-1.39611672	Transcript
ENST00000376108	-1.39605794	Transcript
ENST00000531527	-1.394759123	Transcript
ENST00000395577	-1.394250847	Transcript
ENST00000367434	-1.393821965	Transcript
ENST00000534815	-1.392614133	Transcript
ENST00000524391	-1.392403921	Transcript
ENST00000419761	-1.39010841	Transcript
ENST00000411826	-1.389038775	Transcript
ENST00000371730	-1.388099251	Transcript
ENST00000223129	-1.387961516	Transcript
ENST00000330430	-1.387638112	Transcript
ENST00000392437	-1.386133146	Transcript
ENST00000370398	-1.385113567	Transcript
ENST00000464918	-1.384001878	Transcript
ENST00000232519	-1.383808767	Transcript
ENST00000596582	-1.383331476	Transcript
ENST00000393956	-1.38321635	Transcript
ENST00000544496	-1.38267691	Transcript
ENST00000539909	-1.378961847	Transcript
ENST00000457527	-1.378505927	Transcript
ENST00000502631	-1.378124678	Transcript
ENST00000477721	-1.375654943	Transcript
ENST00000636408	-1.374839557	Transcript
ENST00000311277	-1.370534864	Transcript
ENST00000653319	-1.369918547	Transcript
ENST00000324768	-1.368193926	Transcript
ENST00000422146	-1.364747754	Transcript
ENST00000554589	-1.363871036	Transcript
ENST00000344357	-1.362691585	Transcript
ENST00000434608	-1.361773824	Transcript
ENST00000548310	-1.358632102	Transcript
ENST00000377982	-1.356373103	Transcript
ENST00000545232	-1.355200564	Transcript
ENST00000323061	-1.354811778	Transcript
ENST00000367888	-1.354149543	Transcript
ENST00000565367	-1.353901609	Transcript
ENST00000512560	-1.347171483	Transcript
ENST00000394829	-1.345447747	Transcript
ENST00000490549	-1.344296633	Transcript
ENST00000524003	-1.343506579	Transcript
ENST00000310323	-1.341061568	Transcript
ENST00000249822	-1.340557426	Transcript
ENST00000588188	-1.339297746	Transcript
ENST00000505399	-1.339030481	Transcript
ENST00000415708	-1.338829569	Transcript
ENST00000587760	-1.338477924	Transcript
ENST00000194900	-1.337948149	Transcript
ENST00000645969	-1.337566616	Transcript
ENST00000282356	-1.337055923	Transcript
ENST00000334082	-1.335606519	Transcript
ENST00000496387	-1.335211004	Transcript
ENST00000522572	-1.333970112	Transcript
ENST00000372624	-1.333469474	Transcript
ENST00000639111	-1.333272843	Transcript
ENST00000635033	-1.330216352	Transcript
ENST00000522550	-1.329580382	Transcript
ENST00000552009	-1.328134728	Transcript
ENST00000445105	-1.327770419	Transcript
ENST00000463745	-1.326975316	Transcript
ENST00000515456	-1.32690558	Transcript
ENST00000651883	-1.325854339	Transcript
ENST00000524979	-1.325797707	Transcript
ENST00000476700	-1.32559361	Transcript
ENST00000370544	-1.325466009	Transcript
ENST00000281127	-1.325018887	Transcript
ENST00000306862	-1.323866187	Transcript
ENST00000554437	-1.32362885	Transcript
ENST00000359634	-1.321921724	Transcript
ENST00000637935	-1.321902985	Transcript
ENST00000543253	-1.321129663	Transcript
ENST00000428762	-1.319716315	Transcript
ENST00000639464	-1.318065791	Transcript
ENST00000555387	-1.317729559	Transcript
ENST00000605997	-1.317368814	Transcript
ENST00000545756	-1.316474853	Transcript
ENST00000475752	-1.314240233	Transcript
ENST00000490673	-1.313488311	Transcript
ENST00000263895	-1.313079005	Transcript
ENST00000359142	-1.312478871	Transcript
ENST00000367660	-1.310831109	Transcript
ENST00000353245	-1.31007027	Transcript
ENST00000623189	-1.308868711	Transcript
ENST00000621976	-1.308569555	Transcript
ENST00000376261	-1.307933551	Transcript
ENST00000476902	-1.307084676	Transcript
ENST00000354959	-1.306806111	Transcript
ENST00000542670	-1.306336346	Transcript
ENST00000338533	-1.305692728	Transcript
ENST00000274368	-1.297040097	Transcript
ENST00000369541	-1.295633593	Transcript
ENST00000382114	-1.294555103	Transcript
ENST00000323303	-1.294402746	Transcript
ENST00000460580	-1.292917755	Transcript
ENST00000393959	-1.292440488	Transcript
ENST00000611589	-1.291598296	Transcript
ENST00000272641	-1.291063128	Transcript
ENST00000502866	-1.290411175	Transcript
ENST00000220876	-1.289900794	Transcript
ENST00000379893	-1.289569524	Transcript
ENST00000378058	-1.288419741	Transcript
ENST00000420607	-1.288263555	Transcript
ENST00000496993	-1.287906142	Transcript
ENST00000475307	-1.286274547	Transcript
ENST00000239938	-1.285908727	Transcript
ENST00000416494	-1.284925111	Transcript
ENST00000637221	-1.284764496	Transcript
ENST00000273666	-1.284669381	Transcript
ENST00000255531	-1.284340988	Transcript
ENST00000409882	-1.284003708	Transcript
ENST00000354412	-1.283656732	Transcript
ENST00000373713	-1.283268483	Transcript
ENST00000340342	-1.283144291	Transcript
ENST00000511795	-1.283119284	Transcript
ENST00000509279	-1.282511732	Transcript
ENST00000284727	-1.282333889	Transcript
ENST00000635916	-1.282029299	Transcript
ENST00000352861	-1.281966412	Transcript
ENST00000271308	-1.279455378	Transcript
ENST00000518292	-1.278983705	Transcript
ENST00000420542	-1.275959607	Transcript
ENST00000336083	-1.274649855	Transcript
ENST00000650632	-1.274534456	Transcript
ENST00000524864	-1.273868333	Transcript
ENST00000297146	-1.27378735	Transcript
ENST00000504921	-1.273519653	Transcript
ENST00000544538	-1.272247569	Transcript
ENST00000371315	-1.26863791	Transcript
ENST00000500179	-1.268265645	Transcript
ENST00000309703	-1.266942215	Transcript
ENST00000646932	-1.265663781	Transcript
ENST00000277415	-1.265223411	Transcript
ENST00000507464	-1.262813638	Transcript
ENST00000478254	-1.262290973	Transcript
ENST00000356708	-1.261571155	Transcript
ENST00000519307	-1.260859627	Transcript
ENST00000226798	-1.259943346	Transcript
ENST00000379384	-1.25990029	Transcript
ENST00000419181	-1.259754862	Transcript
ENST00000280871	-1.257919984	Transcript
ENST00000429345	-1.257873156	Transcript
ENST00000375255	-1.257327702	Transcript
ENST00000366917	-1.255867837	Transcript
ENST00000234626	-1.255743445	Transcript
ENST00000431549	-1.254581363	Transcript
ENST00000515064	-1.254303693	Transcript
ENST00000649885	-1.253140913	Transcript
ENST00000379692	-1.252840945	Transcript
ENST00000395131	-1.248491041	Transcript
ENST00000374182	-1.248254013	Transcript
ENST00000393658	-1.247086677	Transcript
ENST00000480774	-1.246950487	Transcript
ENST00000432404	-1.246875266	Transcript
ENST00000379119	-1.246393126	Transcript
ENST00000344911	-1.246351962	Transcript
ENST00000549446	-1.245763895	Transcript
ENST00000357479	-1.244805553	Transcript
ENST00000621341	-1.244205701	Transcript
ENST00000388918	-1.243149907	Transcript
ENST00000381344	-1.242608554	Transcript
ENST00000003100	-1.242002469	Transcript
ENST00000438282	-1.241880681	Transcript
ENST00000510060	-1.241781262	Transcript
ENST00000504696	-1.241508295	Transcript
ENST00000359175	-1.241471131	Transcript
ENST00000409409	-1.241266016	Transcript
ENST00000515662	-1.241101936	Transcript
ENST00000370419	-1.23783671	Transcript
ENST00000528829	-1.237618589	Transcript
ENST00000382545	-1.237349134	Transcript
ENST00000569897	-1.237317486	Transcript
ENST00000378053	-1.23722443	Transcript
ENST00000618945	-1.237096884	Transcript
ENST00000296632	-1.236783884	Transcript
ENST00000581189	-1.236372504	Transcript
ENST00000568344	-1.235517424	Transcript
ENST00000643662	-1.235056964	Transcript
ENST00000287936	-1.234421262	Transcript
ENST00000562559	-1.234333554	Transcript
ENST00000417165	-1.233900221	Transcript
ENST00000602349	-1.233822693	Transcript
ENST00000669957	-1.231951891	Transcript
ENST00000546160	-1.23168432	Transcript
ENST00000323115	-1.229018228	Transcript
ENST00000528679	-1.228989246	Transcript
ENST00000481179	-1.228986124	Transcript
ENST00000618156	-1.228920401	Transcript
ENST00000298746	-1.22705818	Transcript
ENST00000611084	-1.227004984	Transcript
ENST00000662752	-1.226781019	Transcript
ENST00000379638	-1.226581026	Transcript
ENST00000372728	-1.225872224	Transcript
ENST00000367630	-1.225643029	Transcript
ENST00000645220	-1.224797599	Transcript
ENST00000393051	-1.223810883	Transcript
ENST00000445907	-1.223343639	Transcript
ENST00000511884	-1.223163205	Transcript
ENST00000559769	-1.22296193	Transcript
ENST00000326402	-1.222819449	Transcript
ENST00000651265	-1.219131628	Transcript
ENST00000509473	-1.218823407	Transcript
ENST00000292907	-1.218793151	Transcript
ENST00000668678	-1.217696215	Transcript
ENST00000545944	-1.217627114	Transcript
ENST00000398013	-1.217020114	Transcript
ENST00000581276	-1.216629367	Transcript
ENST00000378535	-1.216275628	Transcript
ENST00000565615	-1.215877817	Transcript
ENST00000395860	-1.2147029	Transcript
ENST00000437589	-1.214674213	Transcript
ENST00000377685	-1.213664244	Transcript
ENST00000310803	-1.211211808	Transcript
ENST00000417658	-1.210965487	Transcript
ENST00000256737	-1.210675239	Transcript
ENST00000447398	-1.210186789	Transcript
ENST00000567041	-1.20981143	Transcript
ENST00000432587	-1.209375035	Transcript
ENST00000265741	-1.208849506	Transcript
ENST00000394884	-1.208782665	Transcript
ENST00000639857	-1.208649304	Transcript
ENST00000549913	-1.206472553	Transcript
ENST00000648931	-1.206167967	Transcript
ENST00000372007	-1.205964735	Transcript
ENST00000395159	-1.205140645	Transcript
ENST00000373517	-1.204933293	Transcript
ENST00000578114	-1.204657924	Transcript
ENST00000395323	-1.201904203	Transcript
ENST00000417640	-1.201609943	Transcript
ENST00000229329	-1.201510471	Transcript
ENST00000568233	-1.200729401	Transcript
ENST00000539799	-1.199351035	Transcript
ENST00000505211	-1.199294357	Transcript
ENST00000327305	-1.198411345	Transcript
ENST00000341633	-1.196826818	Transcript
ENST00000641603	-1.195730905	Transcript
ENST00000476899	-1.195371901	Transcript
ENST00000398219	-1.19429369	Transcript
ENST00000264318	-1.194280374	Transcript
ENST00000522702	-1.193925346	Transcript
ENST00000507429	-1.192244283	Transcript
ENST00000554819	-1.191221809	Transcript
ENST00000650587	-1.190719305	Transcript
ENST00000524622	-1.190548399	Transcript
ENST00000264426	-1.190501208	Transcript
ENST00000621356	-1.190292856	Transcript
ENST00000290374	-1.189667083	Transcript
ENST00000353533	-1.187932349	Transcript
ENST00000453007	-1.187712627	Transcript
ENST00000430027	-1.187496166	Transcript
ENST00000379022	-1.187390096	Transcript
ENST00000493793	-1.187374942	Transcript
ENST00000283254	-1.187131436	Transcript
ENST00000502640	-1.186882284	Transcript
ENST00000368921	-1.18653426	Transcript
ENST00000373504	-1.18622183	Transcript
ENST00000518738	-1.186210839	Transcript
ENST00000279488	-1.185840948	Transcript
ENST00000237283	-1.185513842	Transcript
ENST00000276390	-1.183573346	Transcript
ENST00000360156	-1.183537326	Transcript
ENST00000585744	-1.182970293	Transcript
ENST00000296786	-1.181770028	Transcript
ENST00000264991	-1.181234341	Transcript
ENST00000359943	-1.181221289	Transcript
ENST00000453654	-1.180936769	Transcript
ENST00000324439	-1.177832671	Transcript
ENST00000255499	-1.176557979	Transcript
ENST00000380822	-1.176173226	Transcript
ENST00000523474	-1.175922946	Transcript
ENST00000441080	-1.175549214	Transcript
ENST00000574444	-1.174697159	Transcript
ENST00000373981	-1.174310912	Transcript
ENST00000303230	-1.172405747	Transcript
ENST00000539529	-1.171526391	Transcript
ENST00000552631	-1.170696854	Transcript
ENST00000248437	-1.168812421	Transcript
ENST00000315554	-1.167638684	Transcript
ENST00000557385	-1.167166978	Transcript
ENST00000366746	-1.166468863	Transcript
ENST00000165698	-1.165880727	Transcript
ENST00000614891	-1.164833912	Transcript
ENST00000448045	-1.16364526	Transcript
ENST00000444842	-1.161174898	Transcript
ENST00000372677	-1.159693307	Transcript
ENST00000460262	-1.159171042	Transcript
ENST00000562702	-1.158929831	Transcript
ENST00000369849	-1.158865529	Transcript
ENST00000335659	-1.157045271	Transcript
ENST00000298428	-1.156854628	Transcript
ENST00000308666	-1.156582085	Transcript
ENST00000460985	-1.155502391	Transcript
ENST00000511048	-1.155019747	Transcript
ENST00000426039	-1.154508868	Transcript
ENST00000367833	-1.154378222	Transcript
ENST00000499666	-1.153543815	Transcript
ENST00000397968	-1.153205145	Transcript
ENST00000508319	-1.152544603	Transcript
ENST00000497385	-1.152435487	Transcript
ENST00000297598	-1.150100492	Transcript
ENST00000376736	-1.149646585	Transcript
ENST00000371037	-1.148521372	Transcript
ENST00000361272	-1.148318873	Transcript
ENST00000379822	-1.148298328	Transcript
ENST00000378746	-1.148100119	Transcript
ENST00000511294	-1.147966465	Transcript
ENST00000652361	-1.147953244	Transcript
ENST00000615808	-1.1477486	Transcript
ENST00000559420	-1.147688641	Transcript
ENST00000485303	-1.147505406	Transcript
ENST00000543888	-1.146900586	Transcript
ENST00000522803	-1.145602659	Transcript
ENST00000231021	-1.145484172	Transcript
ENST00000256001	-1.145475365	Transcript
ENST00000637305	-1.144464621	Transcript
ENST00000374517	-1.143563958	Transcript
ENST00000304338	-1.143357844	Transcript
ENST00000607266	-1.141757554	Transcript
ENST00000531512	-1.14113407	Transcript
ENST00000394282	-1.140662438	Transcript
ENST00000661614	-1.13982477	Transcript
ENST00000305786	-1.139561155	Transcript
ENST00000370035	-1.138161281	Transcript
ENST00000307731	-1.137436579	Transcript
ENST00000589314	-1.13717526	Transcript
ENST00000325577	-1.136121112	Transcript
ENST00000498446	-1.130640132	Transcript
ENST00000555292	-1.130230849	Transcript
ENST00000287022	-1.129291559	Transcript
ENST00000672282	-1.129214335	Transcript
ENST00000479552	-1.129187668	Transcript
ENST00000521948	-1.126664178	Transcript
ENST00000638035	-1.12577834	Transcript
ENST00000349004	-1.125043108	Transcript
ENST00000392064	-1.125016064	Transcript
ENST00000435564	-1.123885994	Transcript
ENST00000339746	-1.123682783	Transcript
ENST00000367993	-1.123566985	Transcript
ENST00000447404	-1.121766631	Transcript
ENST00000370721	-1.12149021	Transcript
ENST00000542833	-1.120739258	Transcript
ENST00000357206	-1.120607182	Transcript
ENST00000368024	-1.120253437	Transcript
ENST00000483386	-1.11936571	Transcript
ENST00000261507	-1.118708622	Transcript
ENST00000474024	-1.117893679	Transcript
ENST00000284290	-1.11782889	Transcript
ENST00000394883	-1.11748111	Transcript
ENST00000361686	-1.117415595	Transcript
ENST00000511472	-1.117264242	Transcript
ENST00000233084	-1.11716096	Transcript
ENST00000378961	-1.116996019	Transcript
ENST00000477763	-1.116872274	Transcript
ENST00000402752	-1.116551074	Transcript
ENST00000263177	-1.116516896	Transcript
ENST00000523430	-1.115854437	Transcript
ENST00000249016	-1.114827248	Transcript
ENST00000261180	-1.114606028	Transcript
ENST00000379504	-1.113587408	Transcript
ENST00000281523	-1.113389554	Transcript
ENST00000431473	-1.111970336	Transcript
ENST00000547103	-1.11054674	Transcript
ENST00000379715	-1.109489718	Transcript
ENST00000372830	-1.10936909	Transcript
