Symbol	LogFC	Type
ENST00000445281	-2.082225577	Transcript
ENST00000484553	-2.079872354	Transcript
ENST00000649430	-2.07678134	Transcript
ENST00000447653	-2.074506699	Transcript
ENST00000413219	-2.072618771	Transcript
ENST00000536173	-2.06979629	Transcript
ENST00000484436	-2.065442769	Transcript
ENST00000408999	-2.063406104	Transcript
ENST00000534981	-2.063230876	Transcript
ENST00000314915	-2.059047066	Transcript
ENST00000514577	-2.051752984	Transcript
ENST00000595530	-2.049880292	Transcript
ENST00000508307	-2.042766311	Transcript
ENST00000512627	-2.042498835	Transcript
ENST00000324954	-2.041252373	Transcript
ENST00000424576	-2.041105206	Transcript
ENST00000332772	-2.037459053	Transcript
ENST00000572905	-2.037411177	Transcript
ENST00000651683	-2.031039761	Transcript
ENST00000369883	-2.022482312	Transcript
ENST00000567738	-2.019990036	Transcript
ENST00000359901	-2.019708725	Transcript
ENST00000510525	-2.018829499	Transcript
ENST00000605416	-2.016872916	Transcript
ENST00000651686	-2.016068606	Transcript
ENST00000650731	-2.015826553	Transcript
ENST00000261600	-2.01523384	Transcript
ENST00000444676	-2.007997187	Transcript
ENST00000505271	-2.003150704	Transcript
ENST00000513710	-2.001833041	Transcript
ENST00000367041	-1.999464717	Transcript
ENST00000490459	-1.998089332	Transcript
ENST00000377534	-1.997362575	Transcript
ENST00000673846	-1.992849785	Transcript
ENST00000439561	-1.990849048	Transcript
ENST00000382393	-1.990628756	Transcript
ENST00000399725	-1.988409496	Transcript
ENST00000522313	-1.987706846	Transcript
ENST00000554442	-1.984799339	Transcript
ENST00000509031	-1.979691817	Transcript
ENST00000425654	-1.977085338	Transcript
ENST00000488879	-1.976725478	Transcript
ENST00000672930	-1.975586662	Transcript
ENST00000466621	-1.972937041	Transcript
ENST00000449528	-1.965645697	Transcript
ENST00000370648	-1.963440781	Transcript
ENST00000466540	-1.962199974	Transcript
ENST00000512038	-1.961426005	Transcript
ENST00000488978	-1.957929683	Transcript
ENST00000518495	-1.95628901	Transcript
ENST00000465522	-1.953393952	Transcript
ENST00000438062	-1.952524026	Transcript
ENST00000536575	-1.947894371	Transcript
ENST00000651922	-1.946028639	Transcript
ENST00000400825	-1.942567568	Transcript
ENST00000519912	-1.93669976	Transcript
ENST00000402904	-1.93385184	Transcript
ENST00000429350	-1.929281773	Transcript
ENST00000005082	-1.919293081	Transcript
ENST00000416283	-1.919249455	Transcript
ENST00000522262	-1.919116883	Transcript
ENST00000612703	-1.914527212	Transcript
ENST00000521671	-1.914190109	Transcript
ENST00000359152	-1.911899225	Transcript
ENST00000493048	-1.911559704	Transcript
ENST00000649536	-1.910904555	Transcript
ENST00000517625	-1.909612405	Transcript
ENST00000456107	-1.909126991	Transcript
ENST00000418559	-1.908614956	Transcript
ENST00000524128	-1.906774382	Transcript
ENST00000274353	-1.900400041	Transcript
ENST00000642456	-1.898839603	Transcript
ENST00000560667	-1.893765383	Transcript
ENST00000507190	-1.891560634	Transcript
ENST00000517805	-1.88134107	Transcript
ENST00000366928	-1.879187122	Transcript
ENST00000428015	-1.877614908	Transcript
ENST00000579502	-1.874358621	Transcript
ENST00000394806	-1.873413709	Transcript
ENST00000613993	-1.87324002	Transcript
ENST00000344980	-1.870058162	Transcript
ENST00000551829	-1.868776241	Transcript
ENST00000596995	-1.86658459	Transcript
ENST00000552109	-1.866380924	Transcript
ENST00000479422	-1.863401788	Transcript
ENST00000646544	-1.86313181	Transcript
ENST00000635590	-1.863061938	Transcript
ENST00000410069	-1.860906509	Transcript
ENST00000374768	-1.856581182	Transcript
ENST00000651752	-1.856581182	Transcript
ENST00000373841	-1.854149061	Transcript
ENST00000517617	-1.840212335	Transcript
ENST00000413382	-1.838860565	Transcript
ENST00000392757	-1.831980739	Transcript
ENST00000511273	-1.831708866	Transcript
ENST00000443601	-1.826222654	Transcript
ENST00000441602	-1.822415877	Transcript
ENST00000672279	-1.82143911	Transcript
ENST00000555062	-1.820475531	Transcript
ENST00000378803	-1.818789606	Transcript
ENST00000425278	-1.815944557	Transcript
ENST00000439915	-1.811724817	Transcript
ENST00000455628	-1.810596372	Transcript
ENST00000458054	-1.809175467	Transcript
ENST00000471741	-1.808255685	Transcript
ENST00000367449	-1.800545201	Transcript
ENST00000371413	-1.799039338	Transcript
ENST00000614860	-1.798744872	Transcript
ENST00000374423	-1.79331669	Transcript
ENST00000444658	-1.790968576	Transcript
ENST00000537169	-1.78545849	Transcript
ENST00000605786	-1.783596417	Transcript
ENST00000635584	-1.782902793	Transcript
ENST00000531878	-1.781808075	Transcript
ENST00000521836	-1.781755639	Transcript
ENST00000428963	-1.778553218	Transcript
ENST00000635392	-1.778044249	Transcript
ENST00000520271	-1.774819049	Transcript
ENST00000490603	-1.770348457	Transcript
ENST00000443963	-1.767764433	Transcript
ENST00000547975	-1.765594088	Transcript
ENST00000665319	-1.758835031	Transcript
ENST00000590013	-1.757006846	Transcript
ENST00000614311	-1.754911592	Transcript
ENST00000636475	-1.754536089	Transcript
ENST00000265564	-1.750233826	Transcript
ENST00000606376	-1.750154076	Transcript
ENST00000508345	-1.748629013	Transcript
ENST00000502363	-1.748352247	Transcript
ENST00000513963	-1.747590029	Transcript
ENST00000477983	-1.74747148	Transcript
ENST00000431261	-1.739010313	Transcript
ENST00000518579	-1.737146483	Transcript
ENST00000436661	-1.735474693	Transcript
ENST00000546902	-1.732982351	Transcript
ENST00000506536	-1.731711444	Transcript
ENST00000338585	-1.728877757	Transcript
ENST00000478449	-1.728528167	Transcript
ENST00000535718	-1.728519078	Transcript
ENST00000558843	-1.72634563	Transcript
ENST00000487210	-1.724571189	Transcript
ENST00000406540	-1.724506684	Transcript
ENST00000376151	-1.718317716	Transcript
ENST00000611607	-1.717849456	Transcript
ENST00000383770	-1.716421292	Transcript
ENST00000468295	-1.716310595	Transcript
ENST00000505792	-1.715341193	Transcript
ENST00000409395	-1.712059376	Transcript
ENST00000464026	-1.711828168	Transcript
ENST00000350485	-1.711325029	Transcript
ENST00000636926	-1.706039846	Transcript
ENST00000551312	-1.704520891	Transcript
ENST00000509505	-1.702465116	Transcript
ENST00000505045	-1.70102913	Transcript
ENST00000422906	-1.70012022	Transcript
ENST00000426559	-1.699515861	Transcript
ENST00000638807	-1.698022415	Transcript
ENST00000607860	-1.69508079	Transcript
ENST00000514092	-1.694410298	Transcript
ENST00000330276	-1.693823252	Transcript
ENST00000506284	-1.693706033	Transcript
ENST00000650833	-1.690819891	Transcript
ENST00000586900	-1.688619627	Transcript
ENST00000540141	-1.68552499	Transcript
ENST00000264108	-1.683997961	Transcript
ENST00000645300	-1.681250849	Transcript
ENST00000647396	-1.679915964	Transcript
ENST00000531921	-1.679110363	Transcript
ENST00000593812	-1.678657722	Transcript
ENST00000514315	-1.677449685	Transcript
ENST00000551923	-1.671545617	Transcript
ENST00000418664	-1.669106513	Transcript
ENST00000461247	-1.662193531	Transcript
ENST00000518349	-1.660567563	Transcript
ENST00000554236	-1.657922746	Transcript
ENST00000529313	-1.656445011	Transcript
ENST00000302463	-1.654565607	Transcript
ENST00000663578	-1.653388458	Transcript
ENST00000316045	-1.651803072	Transcript
ENST00000569399	-1.651106698	Transcript
ENST00000342743	-1.650185424	Transcript
ENST00000464213	-1.650030785	Transcript
ENST00000509437	-1.648366018	Transcript
ENST00000462938	-1.647786984	Transcript
ENST00000541812	-1.645224323	Transcript
ENST00000369755	-1.645041931	Transcript
ENST00000256857	-1.644360645	Transcript
ENST00000507897	-1.643344846	Transcript
ENST00000581057	-1.643246931	Transcript
ENST00000505615	-1.642756515	Transcript
ENST00000352896	-1.641255607	Transcript
ENST00000370420	-1.636388175	Transcript
ENST00000380671	-1.634416388	Transcript
ENST00000650587	-1.631611967	Transcript
ENST00000263895	-1.629120606	Transcript
ENST00000392912	-1.62902862	Transcript
ENST00000505020	-1.627265043	Transcript
ENST00000574823	-1.624263238	Transcript
ENST00000352903	-1.617060903	Transcript
ENST00000373307	-1.615707724	Transcript
ENST00000331268	-1.613602824	Transcript
ENST00000486827	-1.610962502	Transcript
ENST00000470179	-1.608151491	Transcript
ENST00000376636	-1.607607579	Transcript
ENST00000412116	-1.607568297	Transcript
ENST00000669283	-1.599564528	Transcript
ENST00000544627	-1.596273697	Transcript
ENST00000519256	-1.594372049	Transcript
ENST00000522978	-1.59198676	Transcript
ENST00000436996	-1.591333098	Transcript
ENST00000274368	-1.59099831	Transcript
ENST00000378168	-1.589461055	Transcript
ENST00000552645	-1.588679416	Transcript
ENST00000644397	-1.586165562	Transcript
ENST00000620627	-1.585878867	Transcript
ENST00000656435	-1.584160006	Transcript
ENST00000511466	-1.583642835	Transcript
ENST00000484070	-1.574724421	Transcript
ENST00000451346	-1.573733779	Transcript
ENST00000329463	-1.57289884	Transcript
ENST00000557352	-1.570692057	Transcript
ENST00000274341	-1.563755955	Transcript
ENST00000339474	-1.56255516	Transcript
ENST00000502887	-1.559544722	Transcript
ENST00000265191	-1.557441031	Transcript
ENST00000309579	-1.556120196	Transcript
ENST00000538677	-1.554785914	Transcript
ENST00000361704	-1.552143241	Transcript
ENST00000650819	-1.552001752	Transcript
ENST00000450796	-1.550294019	Transcript
ENST00000402432	-1.549638224	Transcript
ENST00000567669	-1.544564548	Transcript
ENST00000405990	-1.543407702	Transcript
ENST00000373981	-1.539693055	Transcript
ENST00000508804	-1.535710972	Transcript
ENST00000314759	-1.535340531	Transcript
ENST00000481429	-1.531752957	Transcript
ENST00000487694	-1.531552236	Transcript
ENST00000524023	-1.528908675	Transcript
ENST00000349213	-1.526486691	Transcript
ENST00000601794	-1.526373132	Transcript
ENST00000506163	-1.526022842	Transcript
ENST00000655819	-1.524701813	Transcript
ENST00000488717	-1.517986874	Transcript
ENST00000506812	-1.51688713	Transcript
ENST00000530378	-1.51378145	Transcript
ENST00000496489	-1.51377141	Transcript
ENST00000370161	-1.512593541	Transcript
ENST00000542650	-1.512264191	Transcript
ENST00000261475	-1.512128054	Transcript
ENST00000531646	-1.511621932	Transcript
ENST00000641795	-1.511137898	Transcript
ENST00000546396	-1.507000765	Transcript
ENST00000414961	-1.502096624	Transcript
ENST00000530859	-1.499152239	Transcript
ENST00000640250	-1.497528181	Transcript
ENST00000379962	-1.490838116	Transcript
ENST00000396192	-1.490024971	Transcript
ENST00000521375	-1.489542311	Transcript
ENST00000402914	-1.488801317	Transcript
ENST00000514518	-1.488768022	Transcript
ENST00000498520	-1.487739427	Transcript
ENST00000520610	-1.483493504	Transcript
ENST00000508331	-1.480960189	Transcript
ENST00000338523	-1.47996631	Transcript
ENST00000368295	-1.477603183	Transcript
ENST00000435364	-1.477098781	Transcript
ENST00000530754	-1.477003673	Transcript
ENST00000528499	-1.475208294	Transcript
ENST00000451301	-1.474532574	Transcript
ENST00000586035	-1.473960511	Transcript
ENST00000397082	-1.4735845	Transcript
ENST00000507534	-1.468173705	Transcript
ENST00000243349	-1.467343788	Transcript
ENST00000264331	-1.465134572	Transcript
ENST00000291598	-1.460706424	Transcript
ENST00000346042	-1.458487282	Transcript
ENST00000515865	-1.455235729	Transcript
ENST00000361309	-1.453923799	Transcript
ENST00000585474	-1.453710153	Transcript
ENST00000477034	-1.452934267	Transcript
ENST00000611103	-1.450200664	Transcript
ENST00000490352	-1.448647005	Transcript
ENST00000425851	-1.444964311	Transcript
ENST00000578205	-1.444313905	Transcript
ENST00000622431	-1.442629253	Transcript
ENST00000400556	-1.441562369	Transcript
ENST00000452656	-1.438441006	Transcript
ENST00000535924	-1.438248532	Transcript
ENST00000533310	-1.43660547	Transcript
ENST00000651198	-1.432763221	Transcript
ENST00000346867	-1.431377303	Transcript
ENST00000366882	-1.429678936	Transcript
ENST00000576135	-1.426359191	Transcript
ENST00000518566	-1.424827457	Transcript
ENST00000439758	-1.424054415	Transcript
ENST00000518632	-1.423223051	Transcript
ENST00000546436	-1.420690583	Transcript
ENST00000449852	-1.420304174	Transcript
ENST00000671846	-1.420189178	Transcript
ENST00000463836	-1.41972064	Transcript
ENST00000643561	-1.419088706	Transcript
ENST00000395980	-1.41450481	Transcript
ENST00000584049	-1.41450481	Transcript
ENST00000464857	-1.410214945	Transcript
ENST00000467356	-1.406599839	Transcript
ENST00000636066	-1.405845269	Transcript
ENST00000308650	-1.405184119	Transcript
ENST00000564945	-1.404091995	Transcript
ENST00000579070	-1.403810214	Transcript
ENST00000316149	-1.401793977	Transcript
ENST00000446225	-1.401617934	Transcript
ENST00000367048	-1.401303869	Transcript
ENST00000315769	-1.400314217	Transcript
ENST00000260323	-1.397026182	Transcript
ENST00000368455	-1.392076676	Transcript
ENST00000512844	-1.389968288	Transcript
ENST00000503912	-1.389140904	Transcript
ENST00000572179	-1.388463838	Transcript
ENST00000548790	-1.38829951	Transcript
ENST00000398707	-1.387947605	Transcript
ENST00000369557	-1.386135687	Transcript
ENST00000243643	-1.384547563	Transcript
ENST00000496687	-1.384501974	Transcript
ENST00000593003	-1.382781258	Transcript
ENST00000579925	-1.381859282	Transcript
ENST00000527771	-1.381815403	Transcript
ENST00000509667	-1.381762927	Transcript
ENST00000351223	-1.380298378	Transcript
ENST00000368134	-1.37531442	Transcript
ENST00000616673	-1.374854813	Transcript
ENST00000286190	-1.374362452	Transcript
ENST00000355674	-1.373510153	Transcript
ENST00000335110	-1.373309795	Transcript
ENST00000496993	-1.37282335	Transcript
ENST00000355893	-1.372529274	Transcript
ENST00000627949	-1.372053679	Transcript
ENST00000343684	-1.370241686	Transcript
ENST00000650373	-1.369494651	Transcript
ENST00000355123	-1.366784598	Transcript
ENST00000520202	-1.363321309	Transcript
ENST00000647374	-1.362712783	Transcript
ENST00000646319	-1.361563173	Transcript
ENST00000642501	-1.3612809	Transcript
ENST00000550880	-1.361189713	Transcript
ENST00000454583	-1.360227048	Transcript
ENST00000264400	-1.35616918	Transcript
ENST00000300823	-1.354658524	Transcript
ENST00000519913	-1.354617454	Transcript
ENST00000674151	-1.353249847	Transcript
ENST00000395577	-1.352021008	Transcript
ENST00000433297	-1.351244954	Transcript
ENST00000551310	-1.349102238	Transcript
ENST00000469251	-1.347190474	Transcript
ENST00000392640	-1.346865676	Transcript
ENST00000375855	-1.345611455	Transcript
ENST00000395787	-1.345535953	Transcript
ENST00000527934	-1.343776305	Transcript
ENST00000608372	-1.343581557	Transcript
ENST00000617164	-1.342531031	Transcript
ENST00000360760	-1.341886633	Transcript
ENST00000261367	-1.340260406	Transcript
ENST00000482372	-1.333923361	Transcript
ENST00000523430	-1.333734552	Transcript
ENST00000254182	-1.333395757	Transcript
ENST00000297146	-1.33279675	Transcript
ENST00000525928	-1.330730373	Transcript
ENST00000528679	-1.326952632	Transcript
ENST00000426997	-1.326415391	Transcript
ENST00000612083	-1.325641886	Transcript
ENST00000645234	-1.324809969	Transcript
ENST00000352327	-1.324658172	Transcript
ENST00000558881	-1.324454951	Transcript
ENST00000645440	-1.324170997	Transcript
ENST00000481160	-1.322985472	Transcript
ENST00000615788	-1.320874138	Transcript
ENST00000643185	-1.320840391	Transcript
ENST00000496754	-1.320234111	Transcript
ENST00000378353	-1.319498074	Transcript
ENST00000286428	-1.318157926	Transcript
ENST00000375025	-1.315841822	Transcript
ENST00000626119	-1.31255522	Transcript
ENST00000337938	-1.31238766	Transcript
ENST00000523211	-1.311628599	Transcript
ENST00000520188	-1.311496974	Transcript
ENST00000543711	-1.311106359	Transcript
ENST00000494880	-1.310539963	Transcript
ENST00000651246	-1.30992774	Transcript
ENST00000265073	-1.309515409	Transcript
ENST00000223129	-1.308907487	Transcript
ENST00000513216	-1.308830577	Transcript
ENST00000646651	-1.304933337	Transcript
ENST00000309765	-1.303419753	Transcript
ENST00000526850	-1.29598667	Transcript
ENST00000537702	-1.29452624	Transcript
ENST00000398027	-1.294292003	Transcript
ENST00000496079	-1.293271019	Transcript
ENST00000530071	-1.291258675	Transcript
ENST00000647031	-1.290786976	Transcript
ENST00000439904	-1.288931512	Transcript
ENST00000260508	-1.287774548	Transcript
ENST00000484123	-1.287564591	Transcript
ENST00000311001	-1.285011257	Transcript
ENST00000366620	-1.284332835	Transcript
ENST00000648843	-1.283467465	Transcript
ENST00000518127	-1.282225156	Transcript
ENST00000525665	-1.281648231	Transcript
ENST00000297142	-1.280946358	Transcript
ENST00000298406	-1.280121943	Transcript
ENST00000358309	-1.279355996	Transcript
ENST00000494061	-1.278311196	Transcript
ENST00000522911	-1.277642396	Transcript
ENST00000541568	-1.277502934	Transcript
ENST00000636798	-1.277406407	Transcript
ENST00000617782	-1.276966991	Transcript
ENST00000517671	-1.276372217	Transcript
ENST00000512565	-1.275603025	Transcript
ENST00000625767	-1.275077335	Transcript
ENST00000304053	-1.274420182	Transcript
ENST00000529846	-1.273820323	Transcript
ENST00000470919	-1.270582984	Transcript
ENST00000347063	-1.270337676	Transcript
ENST00000642644	-1.269053165	Transcript
ENST00000380860	-1.268299096	Transcript
ENST00000519044	-1.265396542	Transcript
ENST00000371315	-1.264998738	Transcript
ENST00000604011	-1.264184671	Transcript
ENST00000262065	-1.262131252	Transcript
ENST00000467390	-1.262046706	Transcript
ENST00000381571	-1.261924941	Transcript
ENST00000493568	-1.261656071	Transcript
ENST00000243213	-1.260627358	Transcript
ENST00000518931	-1.25893849	Transcript
ENST00000318672	-1.258358464	Transcript
ENST00000379715	-1.25754796	Transcript
ENST00000473635	-1.257241801	Transcript
ENST00000511472	-1.255315152	Transcript
ENST00000645350	-1.254318507	Transcript
ENST00000380071	-1.253666498	Transcript
ENST00000358415	-1.253493457	Transcript
ENST00000280362	-1.25310925	Transcript
ENST00000602748	-1.251240883	Transcript
ENST00000315467	-1.251067404	Transcript
ENST00000309703	-1.250985893	Transcript
ENST00000466865	-1.250924421	Transcript
ENST00000487331	-1.250512412	Transcript
ENST00000508819	-1.250427772	Transcript
ENST00000468812	-1.248959985	Transcript
ENST00000285814	-1.246046159	Transcript
ENST00000359117	-1.243504493	Transcript
ENST00000246069	-1.243432456	Transcript
ENST00000336509	-1.242768355	Transcript
ENST00000405159	-1.242366287	Transcript
ENST00000620996	-1.241504821	Transcript
ENST00000433239	-1.238685709	Transcript
ENST00000517349	-1.235752421	Transcript
ENST00000561971	-1.233854533	Transcript
ENST00000543226	-1.232929277	Transcript
ENST00000566316	-1.23214186	Transcript
ENST00000330123	-1.231713107	Transcript
ENST00000531050	-1.231104602	Transcript
ENST00000506824	-1.230655154	Transcript
ENST00000342203	-1.226131902	Transcript
ENST00000333926	-1.225998351	Transcript
ENST00000645429	-1.224878091	Transcript
ENST00000359634	-1.224111615	Transcript
ENST00000453007	-1.223910987	Transcript
ENST00000377595	-1.217881958	Transcript
ENST00000528840	-1.214726671	Transcript
ENST00000524606	-1.214039787	Transcript
ENST00000545312	-1.213487468	Transcript
ENST00000337623	-1.213343009	Transcript
ENST00000409101	-1.213193155	Transcript
ENST00000561011	-1.211826262	Transcript
ENST00000504578	-1.21128745	Transcript
ENST00000394049	-1.211062527	Transcript
ENST00000572869	-1.207883095	Transcript
ENST00000442614	-1.207360417	Transcript
ENST00000336904	-1.206758356	Transcript
ENST00000240079	-1.206033555	Transcript
ENST00000466974	-1.205046727	Transcript
ENST00000376261	-1.20311467	Transcript
ENST00000381249	-1.203069466	Transcript
ENST00000307897	-1.2013266	Transcript
ENST00000582449	-1.201184576	Transcript
ENST00000596378	-1.197877909	Transcript
ENST00000328697	-1.197819491	Transcript
ENST00000457054	-1.196253273	Transcript
ENST00000554589	-1.195335056	Transcript
ENST00000512394	-1.195248193	Transcript
ENST00000555970	-1.193634385	Transcript
ENST00000430882	-1.193505135	Transcript
ENST00000414154	-1.192811755	Transcript
ENST00000285928	-1.192408026	Transcript
ENST00000551840	-1.192280331	Transcript
ENST00000620340	-1.192087657	Transcript
ENST00000394052	-1.190409284	Transcript
ENST00000373955	-1.189906832	Transcript
ENST00000536354	-1.188993467	Transcript
ENST00000536889	-1.188925456	Transcript
ENST00000477686	-1.188879944	Transcript
ENST00000550647	-1.187591083	Transcript
ENST00000295304	-1.187349661	Transcript
ENST00000282466	-1.187238662	Transcript
ENST00000517395	-1.186681668	Transcript
ENST00000412726	-1.184010498	Transcript
ENST00000260116	-1.18176552	Transcript
ENST00000521707	-1.181737973	Transcript
ENST00000373039	-1.181622866	Transcript
ENST00000277415	-1.1799568	Transcript
ENST00000421388	-1.177842649	Transcript
ENST00000232519	-1.176752407	Transcript
ENST00000635383	-1.176639394	Transcript
ENST00000420450	-1.17309997	Transcript
ENST00000521747	-1.172203442	Transcript
ENST00000337514	-1.171033172	Transcript
ENST00000256441	-1.169998073	Transcript
ENST00000304338	-1.169311145	Transcript
ENST00000456315	-1.167855178	Transcript
ENST00000419594	-1.165834295	Transcript
ENST00000615680	-1.164610309	Transcript
ENST00000440928	-1.164352296	Transcript
ENST00000400907	-1.1639281	Transcript
ENST00000306024	-1.163648742	Transcript
ENST00000420821	-1.161907047	Transcript
ENST00000255531	-1.160992333	Transcript
ENST00000503051	-1.159497451	Transcript
ENST00000605997	-1.159421566	Transcript
ENST00000314332	-1.15931467	Transcript
ENST00000492044	-1.157679745	Transcript
ENST00000359358	-1.157055052	Transcript
ENST00000341360	-1.156206538	Transcript
ENST00000459659	-1.154753253	Transcript
ENST00000284290	-1.151783084	Transcript
ENST00000464950	-1.151285566	Transcript
ENST00000262127	-1.150446248	Transcript
ENST00000367660	-1.149816345	Transcript
ENST00000313117	-1.149104191	Transcript
ENST00000394692	-1.1488927	Transcript
ENST00000509941	-1.14867569	Transcript
ENST00000335659	-1.147499362	Transcript
ENST00000255224	-1.146993506	Transcript
ENST00000420416	-1.146359066	Transcript
ENST00000417154	-1.146240468	Transcript
ENST00000519110	-1.145928641	Transcript
ENST00000276704	-1.144772118	Transcript
ENST00000371419	-1.14465078	Transcript
ENST00000522141	-1.143861779	Transcript
ENST00000555267	-1.14230825	Transcript
ENST00000433571	-1.141709291	Transcript
ENST00000549237	-1.141594016	Transcript
ENST00000476558	-1.141288484	Transcript
ENST00000378578	-1.139490125	Transcript
ENST00000518173	-1.138741485	Transcript
ENST00000369541	-1.13668035	Transcript
ENST00000263688	-1.132010076	Transcript
ENST00000367433	-1.13193701	Transcript
ENST00000556752	-1.131858324	Transcript
ENST00000457155	-1.131531177	Transcript
ENST00000353245	-1.13145183	Transcript
ENST00000223500	-1.130764215	Transcript
ENST00000636985	-1.130196704	Transcript
ENST00000252457	-1.129973505	Transcript
ENST00000375308	-1.129973505	Transcript
ENST00000380656	-1.129560624	Transcript
ENST00000300175	-1.129513294	Transcript
ENST00000339431	-1.129090325	Transcript
ENST00000465229	-1.128888234	Transcript
ENST00000546591	-1.128720871	Transcript
ENST00000306846	-1.128021936	Transcript
ENST00000518322	-1.126800442	Transcript
ENST00000353339	-1.125750782	Transcript
ENST00000483765	-1.125616062	Transcript
ENST00000307340	-1.124808551	Transcript
ENST00000555179	-1.119595324	Transcript
ENST00000651544	-1.117510821	Transcript
ENST00000592791	-1.114874563	Transcript
ENST00000602349	-1.11410454	Transcript
ENST00000396700	-1.113803374	Transcript
ENST00000326639	-1.113533466	Transcript
ENST00000394201	-1.111516523	Transcript
ENST00000505082	-1.110571466	Transcript
ENST00000295500	-1.110187566	Transcript
ENST00000443556	-1.10914851	Transcript
ENST00000441725	-1.108755397	Transcript
ENST00000397764	-1.107282975	Transcript
ENST00000333643	-1.107199499	Transcript
ENST00000522550	-1.106972638	Transcript
ENST00000359683	-1.104677835	Transcript
ENST00000355848	-1.104616331	Transcript
ENST00000260443	-1.103558073	Transcript
ENST00000395958	-1.102689871	Transcript
ENST00000543253	-1.101045907	Transcript
ENST00000410077	-1.099772354	Transcript
ENST00000325318	-1.098661928	Transcript
ENST00000560891	-1.098104726	Transcript
ENST00000315567	-1.097498926	Transcript
ENST00000404377	-1.097456539	Transcript
ENST00000437977	-1.096919561	Transcript
ENST00000313655	-1.096876388	Transcript
ENST00000506447	-1.096610032	Transcript
ENST00000391713	-1.096430909	Transcript
ENST00000350221	-1.096269105	Transcript
ENST00000303795	-1.09625101	Transcript
ENST00000507807	-1.095548977	Transcript
ENST00000394718	-1.092486559	Transcript
ENST00000519322	-1.09038499	Transcript
ENST00000461456	-1.090369229	Transcript
ENST00000468404	-1.089845652	Transcript
ENST00000548315	-1.088381348	Transcript
ENST00000495619	-1.088008673	Transcript
ENST00000308666	-1.086505237	Transcript
ENST00000507379	-1.08578686	Transcript
ENST00000552376	-1.085722892	Transcript
ENST00000247655	-1.083044393	Transcript
ENST00000381356	-1.082666532	Transcript
ENST00000452780	-1.082548915	Transcript
ENST00000478279	-1.081977919	Transcript
ENST00000477891	-1.081340246	Transcript
ENST00000380822	-1.081104104	Transcript
ENST00000360150	-1.079914924	Transcript
ENST00000613307	-1.079842639	Transcript
ENST00000305409	-1.07982801	Transcript
ENST00000370680	-1.07910716	Transcript
ENST00000241261	-1.079020866	Transcript
ENST00000379019	-1.078649065	Transcript
ENST00000502625	-1.077537537	Transcript
ENST00000412227	-1.076058859	Transcript
ENST00000284049	-1.075620485	Transcript
ENST00000309048	-1.073998898	Transcript
ENST00000460985	-1.073219577	Transcript
ENST00000420826	-1.073048106	Transcript
ENST00000557342	-1.072305676	Transcript
ENST00000485275	-1.07108165	Transcript
ENST00000645238	-1.070918203	Transcript
ENST00000489936	-1.070639881	Transcript
ENST00000366639	-1.069841595	Transcript
ENST00000318063	-1.069614195	Transcript
ENST00000394884	-1.069610267	Transcript
ENST00000285039	-1.069545969	Transcript
ENST00000265295	-1.067863273	Transcript
ENST00000672987	-1.067524001	Transcript
ENST00000374517	-1.066078404	Transcript
ENST00000559774	-1.06504716	Transcript
ENST00000395131	-1.064166453	Transcript
ENST00000296632	-1.063405702	Transcript
ENST00000356698	-1.062904777	Transcript
ENST00000341633	-1.062505582	Transcript
ENST00000547611	-1.061023242	Transcript
ENST00000422803	-1.06100834	Transcript
ENST00000511783	-1.057639483	Transcript
ENST00000643156	-1.057568454	Transcript
ENST00000460270	-1.057116362	Transcript
ENST00000407818	-1.056569835	Transcript
ENST00000492584	-1.054160944	Transcript
ENST00000379022	-1.053620127	Transcript
ENST00000445728	-1.052002886	Transcript
ENST00000552342	-1.051773445	Transcript
ENST00000473015	-1.050488383	Transcript
ENST00000550305	-1.050481028	Transcript
ENST00000374574	-1.049784579	Transcript
ENST00000369687	-1.049706297	Transcript
ENST00000305866	-1.048939236	Transcript
ENST00000264255	-1.048860071	Transcript
ENST00000610140	-1.048174286	Transcript
ENST00000614872	-1.047934907	Transcript
ENST00000311277	-1.047627783	Transcript
ENST00000310653	-1.047228961	Transcript
ENST00000534269	-1.04706581	Transcript
ENST00000355053	-1.044715804	Transcript
ENST00000534815	-1.042301948	Transcript
ENST00000556577	-1.041756334	Transcript
ENST00000389744	-1.041648257	Transcript
ENST00000584668	-1.04127277	Transcript
ENST00000436063	-1.039886335	Transcript
ENST00000367434	-1.038624014	Transcript
ENST00000428984	-1.03845327	Transcript
ENST00000351500	-1.036741156	Transcript
ENST00000554809	-1.036702392	Transcript
ENST00000344041	-1.036591821	Transcript
ENST00000305786	-1.0357828	Transcript
ENST00000308478	-1.034820807	Transcript
ENST00000272298	-1.033580982	Transcript
ENST00000513801	-1.033083573	Transcript
ENST00000316891	-1.032218667	Transcript
ENST00000592957	-1.03197319	Transcript
ENST00000430474	-1.030044237	Transcript
ENST00000261219	-1.028870076	Transcript
ENST00000361183	-1.027850476	Transcript
ENST00000256538	-1.027744834	Transcript
ENST00000552895	-1.027317317	Transcript
ENST00000378045	-1.027314701	Transcript
ENST00000272771	-1.025780643	Transcript
ENST00000372969	-1.025214137	Transcript
ENST00000256509	-1.025124288	Transcript
ENST00000430466	-1.023733899	Transcript
ENST00000323061	-1.023605095	Transcript
ENST00000392552	-1.02075917	Transcript
ENST00000264258	-1.020728157	Transcript
